Year,Entity,Region,Census metropolitan area,Province/territory,Plan,Reported monthly price,Brand,Speed,Channels
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,50/10 Mbps,69.99,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,50/10 Mbps,69.99,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Kitchener-Waterloo,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,London,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Oshawa,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Ottawa-Gatineau,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,St Catharines - Niagara,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,100/15 Mbps,85,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,25/3 Mbps,60,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50/10 Mbps,75,Rogers,,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Cable,24.99,Rogers,,35
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Toronto,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Windsor,ON,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,10GB Plan,55,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,10GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,20GB Plan,80,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,20GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,50GB Plan,100,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,50GB Plan,100,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,5GB Plan,40,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,5GB Plan,80,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Charlottetown,PE,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,10GB Plan,50,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,10GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,20GB Plan,65,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,20GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,50GB Plan,90,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,50GB Plan,90,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,5GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,5GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Montréal,QC,Talk Plan,25,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,10GB Plan,50,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,10GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,1GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,1GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,20GB Plan,65,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,20GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,2GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,2GB Plan,37.5,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,50GB Plan,90,Rogers,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,50GB Plan,90,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,5GB Plan,35,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,5GB Plan,45,Fido,LTE,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,5GB Plan,65,Rogers,5G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,Talk Plan,25,Chatr,3G,
2021,Rogers Communications Canada Inc.,Urbain / Urban,Québec,QC,Talk Plan,25,Rogers,LTE,
